image_id,version_key,level,filepath,iou,bf1,sam2_score,status
60,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/60_gaussian_blur_5.jpg,0.000763811154276684,0.02863856660302541,0.8787091970443726,Success
60,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/60_gaussian_blur_3.jpg,0.0010121324447599142,0.03565158676569885,0.9212558269500732,Success
60,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/60_gaussian_blur_11.jpg,0.005661380626192487,0.20349308969186483,0.8913377523422241,Success
60,low_contrast_0.4,0.4,/content/SAM2_analysis/data/images/img_degraded/low_contrast/60_low_contrast_0.4.jpg,0.0009156311314584696,0.03476385594134138,0.9417620301246643,Success
60,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/60_low_contrast_0.6.jpg,0.009715155642802772,0.05438555889840315,0.809145987033844,Success
60,low_contrast_0.2,0.2,/content/SAM2_analysis/data/images/img_degraded/low_contrast/60_low_contrast_0.2.jpg,0.011294683088014418,0.07044253820371528,0.8968892693519592,Success
60,low_contrast_1.0,1.0,/content/SAM2_analysis/data/images/img_degraded/low_contrast/60_low_contrast_1.0.jpg,0.0008162405539903631,0.02958579881656805,0.930149257183075,Success
60,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/60_low_contrast_0.8.jpg,0.0006848503206943328,0.0285039221245629,0.915431797504425,Success
60,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/60_jpeg_compression_20.jpg,0.0005352459455119627,0.024127327408508772,0.8926193118095398,Success
60,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/60_jpeg_compression_80.jpg,0.0007897230704432979,0.02938295788442703,0.9293491840362549,Success
60,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/60_jpeg_compression_40.jpg,0.0005084836482363647,0.025493171471927163,0.9040377736091614,Success
60,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/60_jpeg_compression_100.jpg,0.000842360187951617,0.029455081001472757,0.9319824576377869,Success
60,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/60_jpeg_compression_60.jpg,0.0029996594273139295,0.07422591433811629,0.9432914853096008,Success
86,original,0.0,/content/SAM2_analysis/data/images/gt_img/86.jpg,0.4566163296647044,0.2917933130699088,0.908234179019928,Success
86,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/86_motion_blur_45.jpg,0.0,0.0,0.9526342153549194,Success
86,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/86_motion_blur_25.jpg,0.0,0.0,0.9712371230125427,Success
86,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/86_motion_blur_5.jpg,0.43742001535705144,0.19953596287703013,0.9117000699043274,Success
86,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/86_motion_blur_35.jpg,0.0,0.0,0.9616972208023071,Success
86,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/86_motion_blur_15.jpg,0.09016596482536537,0.36272521178856937,0.8066991567611694,Success
86,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/86_gaussian_blur_3.jpg,0.4468901970821602,0.2632794457274827,0.936165452003479,Success
86,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/86_gaussian_blur_5.jpg,0.43588431021243923,0.24537037037037035,0.9368892312049866,Success
86,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/86_gaussian_blur_11.jpg,0.4159201433324802,0.2112676056338028,0.9237449169158936,Success
86,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/86_gaussian_blur_21.jpg,0.3672894804197594,0.02398081534772182,0.900603175163269,Success
86,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/86_gaussian_blur_31.jpg,0.3137957512157666,0.0,0.8476537466049194,Success
86,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/86_low_contrast_0.8.jpg,0.4566163296647044,0.2917933130699088,0.905754566192627,Success
86,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/86_low_contrast_0.6.jpg,0.45687228052213974,0.2917933130699088,0.9057667255401611,Success
